51	49	662	1	201.228.1.102
51	49	662	1	client-201.240.246.179.speedy.net.pe
51	48	652	1	cm58181.red83-165.mundo-r.com
51	47	689	0	customer-tgz-228-23.megared.net.mx
51	49	662	1	dsl-189-155-143-172.prod-infinitum.com.mx
51	49	662	1	dsl-189-175-46-88.prod-infinitum.com.mx
51	49	662	1	host32.200-82-72.telecom.net.ar
51	47	744	1	red-corp-201.143.236.202.telnor.net
50	46	744	1	200.117.19.6
50	46	744	1	200.84.120-231.dyn.dsl.cantv.net
50	46	744	1	201-210-83-237.genericrev.cantv.net
50	48	630	1	201-255-81-183.mrse.com.ar
50	46	744	1	client-190.40.102.34.speedy.net.pe
50	46	744	1	dsl-189-175-16-18.prod-infinitum.com.mx
49	45	737	1	corporativos24223-203.etb.net.co
49	45	751	0	customer-gdl-196-2.megared.net.mx
48	32	614	1	pc-112-131-104-200.cm.vtr.net
47	45	603	1	201-243-220-20.dyn.dsl.cantv.net
47	41	627	1	dsl-189-145-131-26.prod-infinitum.com.mx
46	42	629	1	client-201.240.2.61.speedy.net.pe
45	43	627	1	190-172-159-125.speedy.com.ar
45	43	629	1	dsl-189-140-238-52.prod-infinitum.com.mx
44	42	626	1	166.114.205.70
44	42	526	1	client-201.230.108.155.speedy.net.pe
44	42	626	1	corp.200.105.239.14.gye.punto.net.ec
44	42	626	1	escm.ufg.edu.sv
43	41	626	1	190-49-249-51.speedy.com.ar
43	41	625	1	39.pool85-50-85.dynamic.orange.es
43	41	626	1	client-190.40.140.226.speedy.net.pe
43	41	625	1	client-200.60.187.72.speedy.net.pe
43	40	577	1	customer-201-141-24-19.cablevision.net.mx
43	41	625	1	dsl-200-67-193-226.prod-empresarial.com.mx
43	41	626	1	host48.200-117-28.telecom.net.ar
41	37	617	0	customer-cln-167-2.megared.net.mx
40	24	270	1	60.red-81-44-173.dynamicip.rima-tde.net
39	39	303	0	18-159-21-190.adsl.terra.cl
39	33	605	1	190.43.54.103
39	35	608	1	customer-201-141-222-209.cablevision.net.mx
39	39	335	0	dsl-201-155-170-189.prod-empresarial.com.mx
38	34	608	1	190.40.242.7
38	34	608	1	201-212-99-174.cab.prima.net.ar
38	36	621	1	201-213-101-121.net.prima.net.ar
38	16	87	0	client-190.40.87.98.speedy.net.pe
38	34	644	1	host214.201-253-41.telecom.net.ar
38	36	620	1	host60.201-252-63.telecom.net.ar
37	35	621	1	190.42.8.219
37	33	607	1	200.48.135.199
37	33	614	1	201-211-166-155.genericrev.cantv.net
37	33	636	1	client-190.40.144.206.speedy.net.pe
37	35	628	1	corporativos249-3.etb.net.co
37	33	604	1	dsl-189-141-227-75.prod-infinitum.com.mx
37	33	621	1	dsl-189-142-219-165.prod-infinitum.com.mx
37	33	605	1	dsl-189-169-147-161.prod-infinitum.com.mx
36	34	598	1	157.141.217.87.dynamic.jazztel.es
36	29	142	0	190.54.132.225
36	34	628	1	201-255-76-25.mrse.com.ar
36	34	607	1	247.red-83-52-75.dynamicip.rima-tde.net
36	34	607	1	81.172.105.134
36	33	615	2	85.136.237.90.dyn.user.ono.com
36	34	607	1	dsl-189-163-57-239.prod-infinitum.com.mx
36	22	113	0	dsl-189-179-179-19.prod-infinitum.com.mx
36	34	604	1	pc-38-180-86-200.cm.vtr.net
36	32	611	1	proxycext02.elcorteingles.es
35	33	604	1	190.144.162.123
35	33	617	1	190.73-5-75.dyn.dsl.cantv.net
35	31	729	1	200.62.216.76
35	33	604	1	201-210-12-108.genericrev.cantv.net
35	33	640	1	201.230.96.102
35	33	600	2	62.57.139.15.dyn.user.ono.com
35	33	604	1	adsl190-024047102.dyn.etb.net.co
35	33	604	1	adsl201-244163163.dyn.etb.net.co
35	35	573	0	customer-gdl-196-6.megared.net.mx
35	32	604	1	dsl-189-128-40-14.prod-infinitum.com.mx
35	35	250	0	dsl-189-149-127-144.prod-infinitum.com.mx
35	33	604	1	dsl-189-151-72-38.prod-infinitum.com.mx
35	33	604	1	dsl-200-95-68-171.prod-empresarial.com.mx
34	32	597	1	109-95-235-201.fibertel.com.ar
34	32	597	1	132.248.171.170
34	32	604	1	148.204.93.189
34	32	597	1	155.red-80-58-228.staticip.rima-tde.net
34	32	597	1	162-88-246-201.adsl.terra.cl
34	32	597	1	180-77-246-201.adsl.terra.cl
34	32	604	1	190-36-115-123.dyn.dsl.cantv.net
34	32	597	1	190-51-146-120.speedy.com.ar
34	32	597	1	190-51-169-254.speedy.com.ar
34	32	604	1	190.161.60.154
34	32	604	1	190.43.44.26
34	32	597	1	190.66.178.129
34	32	597	1	190.73-114-207.dyn.dsl.cantv.net
34	32	604	1	190.81.44.71
34	32	600	1	190.86.120.198
34	32	597	1	190.86.5.208
34	32	611	1	200-80-140-61.static.telmex.net.ar
34	32	604	1	200.48.134.215
34	32	597	1	200.72.136.116
34	32	611	1	201-221-202-121.bk11-dsl.surnet.cl
34	32	597	1	201-255-22-68.mrse.com.ar
34	32	604	1	201.228.200.139
34	32	597	1	207.42.182.238
34	32	597	1	236-191-78.adsl.din.tie.cl
34	32	597	1	62.57.231.229.dyn.user.ono.com
34	32	597	1	64.red-83-37-41.dynamicip.rima-tde.net
34	32	597	1	adsl201-245236213.dyn.etb.net.co
34	32	604	1	air.federacionnet.com.ar
34	32	604	1	c3282-155.impsat.com.co
34	32	597	1	client-200.106.108.81.speedy.net.pe
34	32	597	1	client-200.106.71.111.speedy.net.pe
34	32	597	1	client-200.106.89.115.speedy.net.pe
34	32	604	1	client-200.121.227.151.speedy.net.pe
34	32	597	1	client-200.121.82.103.speedy.net.pe
34	32	597	1	client-201.230.36.168.speedy.net.pe
34	32	597	1	client-201.240.57.204.speedy.net.pe
34	32	597	1	din-200-119-236-159.manquehue.net
34	32	597	1	dsl-189-134-33-9.prod-infinitum.com.mx
34	32	597	1	dsl-189-134-43-227.prod-infinitum.com.mx
34	32	597	1	dsl-189-138-17-32.prod-infinitum.com.mx
34	32	604	1	dsl-189-142-98-204.prod-infinitum.com.mx
34	32	597	1	dsl-189-144-33-132.prod-infinitum.com.mx
34	32	597	1	dsl-189-145-70-104.prod-infinitum.com.mx
34	32	597	1	dsl-189-152-32-57.prod-infinitum.com.mx
34	32	604	1	dsl-189-168-52-46.prod-infinitum.com.mx
34	32	597	1	dsl-189-175-73-250.prod-infinitum.com.mx
34	32	597	1	dsl-189-176-85-232.prod-infinitum.com.mx
34	32	604	1	dsl-189-177-102-216.prod-infinitum.com.mx
34	32	597	1	dsl-189-179-220-188.prod-infinitum.com.mx
34	32	597	1	dsl-189-181-9-11.prod-infinitum.com.mx
34	32	597	1	dsl-201-155-7-205.prod-empresarial.com.mx
34	32	611	1	host242.advance.com.ar
34	32	597	1	ip-110-143.coldecon.net.co
34	32	604	1	ip-200-13-22-127-mx.marcatel.net.mx
34	32	604	1	ip-cust-sv31116.telefonica-ca.net
34	32	602	1	pc-188-40-239-201.cm.vtr.net
34	32	604	1	r190-64-84-245.dialup.adsl.anteldata.net.uy
34	32	597	1	red-corp-201.143.203.164.telnor.net
34	32	597	1	red-corp-201.143.47.108.telnor.net
34	32	604	1	wimax-cali-190-0-12-148.orbitel.net.co
33	31	597	1	120-161-231-201.fibertel.com.ar
33	31	597	1	141.red-217-125-97.staticip.rima-tde.net
33	31	597	1	182-23-246-201.adsl.terra.cl
33	31	597	1	190-37-189-151.dyn.dsl.cantv.net
33	31	597	1	190-48-174-127.speedy.com.ar
33	31	597	1	190-51-143-243.speedy.com.ar
33	31	604	1	190-72-187-213.dyn.dsl.cantv.net
33	31	597	1	190-72-4-218.dyn.dsl.cantv.net
33	31	597	1	190-76-6-121.dyn.movilnet.com.ve
33	31	597	1	190.13.24.144
33	31	597	1	190.40.169.245
33	31	597	1	190.41.157.132
33	31	597	1	190.41.3.224
33	31	597	1	190.42.22.208
33	31	597	1	190.42.62.205
33	31	597	1	190.43.31.220
33	31	597	1	200.106.36.146
33	31	597	1	200.121.61.107
33	31	597	1	200.77.201.130.cable.dyn.cableonline.com.mx
33	31	597	1	201-208-108-164.genericrev.cantv.net
33	31	597	1	201-209-56-59.genericrev.cantv.net
33	31	597	1	201-243-124-207.dyn.dsl.cantv.net
33	31	604	1	201-250-179-70.speedy.com.ar
33	31	597	1	201-250-31-219.speedy.com.ar
33	31	597	1	201.222.81.227
33	31	597	1	201.230.165.16
33	31	597	1	201.230.214.251
33	31	597	1	201.247.123.101
33	31	597	1	221-58-231-201.fibertel.com.ar
33	31	604	1	adsl200-119048090.dyn.etb.net.co
33	31	597	1	client-200.121.164.160.speedy.net.pe
33	31	597	1	client-200.121.237.115.speedy.net.pe
33	31	604	1	client-200.121.82.219.speedy.net.pe
33	31	597	1	client-201.230.135.181.speedy.net.pe
33	31	597	1	client-201.230.79.115.speedy.net.pe
33	31	597	1	client-201.240.177.135.speedy.net.pe
33	31	597	1	client-201.240.245.85.speedy.net.pe
33	31	597	1	conm-200-124-163-60.geonetsa.com
33	31	597	1	corporativos24208-154.etb.net.co
33	31	597	1	dinamic
33	31	597	1	dsl-189-139-66-208.prod-infinitum.com.mx
33	31	604	1	dsl-189-142-186-123.prod-infinitum.com.mx
33	31	597	1	dsl-189-149-13-150.prod-infinitum.com.mx
33	31	597	1	dsl-189-158-132-124.prod-infinitum.com.mx
33	31	597	1	dsl-189-163-232-122.prod-infinitum.com.mx
33	31	597	1	dsl-189-165-31-152.prod-infinitum.com.mx
33	31	597	1	dsl-189-166-81-174.prod-infinitum.com.mx
33	31	597	1	dsl-189-170-6-13.prod-infinitum.com.mx
33	31	471	1	dsl-189-172-11-39.prod-infinitum.com.mx
33	31	597	1	eniac.ssmn.cl
33	31	604	1	host-206-107-150-94.acelerate.net
33	31	597	1	host103.200-117-234.telecom.net.ar
33	31	597	1	host221.190-30-72.telecom.net.ar
33	31	597	1	r190-64-175-213.dialup.adsl.anteldata.net.uy
33	31	597	1	red-corp-201.170.11.75.telnor.net
33	31	597	1	static-12-144-85-185.acelerate.net
33	31	597	1	static-adsl201-232-73-199.epm.net.co
33	31	597	1	tsp003012tss.prod-empresarial.com.mx
32	30	592	1	client-200.121.202.21.speedy.net.pe
32	30	592	1	dsl-189-143-97-96.prod-infinitum.com.mx
32	30	590	1	host38.201-252-115.telecom.net.ar
32	30	564	1	static.host95095.sulanet.net
31	29	588	1	client-200.106.17.139.speedy.net.pe
31	29	578	1	dsl-189-142-129-60.prod-infinitum.com.mx
31	29	412	1	r190-64-94-93.dialup.adsl.anteldata.net.uy
30	29	420	0	66.249.84.65
30	26	361	1	dsl-189-145-88-43.prod-infinitum.com.mx
30	28	545	1	dsl-189-163-4-204.prod-infinitum.com.mx
29	27	564	1	190.42.12.80
29	15	314	1	200.37.102.1
29	27	538	1	201-250-186-241.speedy.com.ar
29	27	538	1	corporat200-069099245.sta.etb.net.co
29	24	744	0	customer-gdl-196-13.megared.net.mx
29	27	535	1	dsl-189-130-207-137.prod-infinitum.com.mx
29	27	538	1	dsl-189-133-51-166.prod-infinitum.com.mx
29	27	538	1	r200-40-193-162.ae-static.anteldata.net.uy
29	22	113	0	red-corp-201.170.21.244.telnor.net
28	26	528	1	190.41.66.119
28	26	462	1	200.114.14.224
28	28	139	0	201-208-117-32.genericrev.cantv.net
28	26	528	1	201-211-111-53.genericrev.cantv.net
28	26	511	1	customer-148-223-143-193.uninet-ide.com.mx
28	26	511	1	host125.200-45-117.telecom.net.ar
27	25	498	1	190.40.243.32
27	25	498	1	190.42.72.198
27	25	479	1	200.84.96-161.dyn.dsl.cantv.net
27	25	172	0	201-250-191-84.speedy.com.ar
27	25	517	1	201.228.197.57
27	26	419	0	customer-gdl-196-8.megared.net.mx
27	25	498	1	dsl-189-142-119-4.prod-infinitum.com.mx
26	24	348	1	190.142.53.200
26	24	497	1	190.54.85.205
26	24	483	1	190.86.1.146
26	24	483	1	dsl-189-163-30-90.prod-infinitum.com.mx
25	23	483	1	190.43.17.217
25	23	431	1	dsl-189-143-81-156.prod-infinitum.com.mx
25	23	461	1	host37.190-136-2.telecom.net.ar
24	22	445	1	190.144.130.110
24	24	88	0	client-201.240.109.187.speedy.net.pe
24	22	445	1	dsl-189-131-125-97.prod-infinitum.com.mx
24	22	449	1	host13.190-136-86.telecom.net.ar
24	22	445	1	host32.201-253-9.telecom.net.ar
23	23	116	0	163-193-20-190.adsl.terra.cl
23	23	114	0	customer-193-76.porta.net
23	21	414	1	customer201-216-201.61.iplannetworks.net
23	23	116	0	dsl-189-144-163-12.prod-infinitum.com.mx
23	21	441	1	host188.200.73.3.static.ifxnw.cl
23	21	414	1	k162175.ppp.asahi-net.or.jp
22	20	434	1	107-208-126-200.fibertel.com.ar
22	16	103	1	109.red-81-33-67.dynamicip.rima-tde.net
22	22	113	0	143-150-223-201.adsl.terra.cl
22	22	113	0	148.240.40.62
22	22	113	0	173-232-246-201.adsl.terra.cl
22	20	434	1	188.red-213-96-215.staticip.rima-tde.net
22	22	113	0	190-48-235-87.speedy.com.ar
22	20	413	1	190-82-56-150.adsl.cust.tie.cl
22	20	394	1	20.190-10-180.cue.satnet.net
22	22	113	0	200.21.255.178
22	22	113	0	200.63.220.102
22	20	397	1	200.9.168.2
22	20	395	1	201-255-24-157.mrse.com.ar
22	22	113	0	201.139.152.208.cable.dyn.cableonline.com.mx
22	20	434	1	201.139.159.63.cable.dyn.cableonline.com.mx
22	22	113	0	201.228.46.74
22	20	397	1	201.230.96.103
22	22	141	0	78-44-246-201.adsl.terra.cl
22	22	113	0	82.158.21.65.dyn.user.ono.com
22	22	113	0	adls-201-251-19-2dynamic.mcolivia.com.ar
22	22	76	4	cg-out-f136.google.com
22	20	423	1	customer68-82-241.iplannetworks.net
22	22	113	0	dsl-189-130-79-210.prod-infinitum.com.mx
22	22	113	0	dsl-189-165-28-219.prod-infinitum.com.mx
22	22	113	0	dup-200-65-190-115.prodigy.net.mx
22	20	434	1	ol235-112.fibertel.com.ar
22	22	113	0	pc-204-208-120-200.cm.vtr.net
22	20	394	1	pcsp244-67.dynamic.supercable.net.ve
22	20	399	1	r201-217-135-170.dialup.adsl.anteldata.net.uy
22	22	113	0	red-corp-201.170.67.158.telnor.net
21	19	391	1	166.114.204.12
21	19	386	1	190.42.214.240
21	21	113	0	200-71-164-2.genericrev.telcel.net.ve
21	20	333	1	200-71-186-242.genericrev.telcel.net.ve
21	19	434	1	200.93.167.25
21	21	112	0	201-242-204-219.genericrev.cantv.net
21	14	402	1	201-254-208-98.mrse.com.ar
21	19	379	1	64.76.104.46
21	19	383	1	client-200.121.196.249.speedy.net.pe
21	19	406	1	client-201.240.19.97.speedy.net.pe
21	19	399	1	corporativos24214-235.etb.net.co
21	21	101	0	cpe-065-190-036-055.triad.res.rr.com
21	19	385	1	isp.entelpcs.cl
21	19	399	1	r201-217-183-7.dialup.adsl.anteldata.net.uy
20	18	378	1	164.77.100.105
20	18	371	1	190.40.161.166
20	18	156	0	190.56.91.94
20	18	402	1	201-242-153-79.genericrev.cantv.net
20	20	59	0	82-32-25-224.cable.ubr04.azte.blueyonder.co.uk
20	18	309	1	client-201.240.150.96.speedy.net.pe
20	18	378	1	dsl-189-179-155-6.prod-infinitum.com.mx
19	19	60	0	189-240-126-200.fibertel.com.ar
19	17	345	1	201-212-65-14.cab.prima.net.ar
19	19	112	0	62.57.240.120.dyn.user.ono.com
19	17	351	1	dialup-201-251-12-224.static.mpt.com.ar
19	19	405	1	dsl-189-130-31-211.prod-infinitum.com.mx
19	17	345	1	dsl-200-67-134-189.prod-empresarial.com.mx
18	18	87	0	190.40.174.186
18	16	332	1	200.26.140.218
18	16	348	1	201-209-199-20.genericrev.cantv.net
18	18	65	0	226-175-20-190.adsl.terra.cl
18	16	348	1	client-201.230.154.10.speedy.net.pe
18	18	65	0	corporativos24452-212.etb.net.co
18	16	332	1	dsl-189-129-55-32.prod-infinitum.com.mx
18	18	65	0	dsl-189-130-86-180.prod-infinitum.com.mx
18	16	341	1	dsl-189-149-70-236.prod-infinitum.com.mx
18	18	25	9	egspd42403.ask.com
18	18	65	0	gestion-business.rain.fr
18	16	356	1	pc-142-203-239-201.cm.vtr.net
18	18	65	0	r190-64-141-172.dialup.adsl.anteldata.net.uy
18	16	332	1	static.65-165-87-198.cablecolor.hn
17	15	331	1	190.73-70-90.dyn.dsl.cantv.net
17	16	281	0	200-71-186-241.genericrev.telcel.net.ve
17	17	90	0	client-200.121.132.246.speedy.net.pe
17	15	307	1	cpe-36-56.bvconline.com.ar
17	15	299	1	dsl-189-130-218-203.prod-infinitum.com.mx
17	15	307	1	dsl-189-142-48-85.prod-infinitum.com.mx
17	15	307	1	dsl-189-166-45-194.prod-infinitum.com.mx
17	15	328	1	r190-132-142-226.dialup.adsl.anteldata.net.uy
16	16	87	0	190-82-255-80.adsl.cust.tie.cl
16	16	87	0	190.54.136.128
16	16	87	0	190.66.238.19
16	16	87	0	190.73-84-86.dyn.dsl.cantv.net
16	14	303	1	190.74-231-234.dyn.dsl.cantv.net
16	16	87	0	190.78.7.1
16	16	87	0	200.82.240.45
16	16	87	0	200.93.174.78
16	16	87	0	201.228.196.202
16	14	303	1	240-29-17-190.fibertel.com.ar
16	14	301	1	adsl200-75-93-174.epm.net.co
16	16	87	0	client-200.121.83.253.speedy.net.pe
16	14	303	1	dsl-189-143-53-2.prod-infinitum.com.mx
16	16	87	0	dsl-189-158-109-190.prod-infinitum.com.mx
16	16	87	0	dsl-189-174-192-175.prod-infinitum.com.mx
16	16	87	0	host190.3.4.146.static.techtelnet.net
16	14	327	1	host84.200-117-52.telecom.net.ar
16	14	295	1	static-adsl200-75-74-170.epm.net.co
16	13	195	1	tide525.microsoft.com
15	15	225	0	221.red-88-27-168.staticip.rima-tde.net
15	15	87	0	72.14.193.65
15	13	300	1	corporativos243-86.etb.net.co
15	13	296	1	dsl-189-142-120-169.prod-infinitum.com.mx
15	13	299	1	dup-200-64-35-72.prodigy.net.mx
15	13	284	1	host197.201-252-186.telecom.net.ar
14	12	257	1	17.fib184.gye.satnet.net
14	12	262	1	190.40.216.18
14	12	257	1	host239.200-45-202.telecom.net.ar
14	12	290	1	pc-127-14-120-200.cm.vtr.net
14	12	257	1	pc-30-70-47-190.cm.vtr.net
13	13	48	0	200-71-186-240.genericrev.telcel.net.ve
13	11	285	1	adsl200-75-94-86.epm.net.co
12	10	243	1	190.42.5.8
12	10	243	1	24.68.60.190.host.ifxnetworks.com
12	10	261	1	adsl201-245216155.dyn.etb.net.co
12	12	6	2	crawl-12.cuill.com
12	11	155	0	customer-ver-170-2.megared.net.mx
12	12	35	0	r190-132-135-116.dialup.adsl.anteldata.net.uy
12	10	258	1	squid.unt.edu.ar
12	12	48	6	www.whois.sc
11	9	212	1	190-49-103-8.speedy.com.ar
11	9	212	1	190-49-172-105.speedy.com.ar
11	9	247	1	197-149-222-201.adsl.terra.cl
11	11	110	2	72.14.194.33
11	11	42	0	customer-cln-167-3.megared.net.mx
11	11	42	0	customer-pue-173-2.megared.net.mx
11	10	276	0	customer-ver-170-15.megared.net.mx
11	9	247	1	host112.200.73.59.dynamic.ifxnw.cl
10	8	214	1	190.73-27-201.dyn.dsl.cantv.net
10	8	179	1	200.93.133.140
10	10	28	0	201.228.217.242
10	10	28	0	39.red-80-58-205.staticip.rima-tde.net
10	10	28	0	adsl190-024082254.dyn.etb.net.co
10	10	28	0	adsl201-244230081.dyn.etb.net.co
10	10	28	0	client-200.121.241.220.speedy.net.pe
10	8	201	1	client-201.230.108.33.speedy.net.pe
10	10	28	0	client-201.240.57.88.speedy.net.pe
10	10	28	0	corporativos2449-38.etb.net.co
10	8	233	1	dsl-189-171-240-183.prod-infinitum.com.mx
10	8	233	1	host108.190-136-111.telecom.net.ar
10	8	214	1	host186.200.73.40.dynamic.ifxnw.cl
10	8	233	1	m85-94-183-95.andorpac.ad
10	9	26	1	panscient
10	10	28	0	static-ip-85-25-146-46.inaddr.intergenia.de
9	7	165	1	190.41.43.100
9	7	201	1	190.42.229.78
9	7	198	1	190.65.122.41
9	7	205	1	200.87.159.124
9	7	196	1	201.228.16.151
9	7	198	1	44-189-222-201.adsl.terra.cl
9	7	198	1	client-190.40.98.242.speedy.net.pe
9	7	198	1	client-200.106.99.121.speedy.net.pe
9	7	201	1	client-201.230.78.77.speedy.net.pe
9	7	198	1	dsl-189-132-182-72.prod-infinitum.com.mx
9	7	201	1	dsl-189-144-7-7.prod-infinitum.com.mx
9	7	198	1	dsl-189-162-19-210.prod-infinitum.com.mx
9	5	184	1	hip02.t-net.net.ve
9	7	198	1	host19.190-31-254.telecom.net.ar
9	7	198	1	host212.190-136-76.telecom.net.ar
9	7	198	1	ol82-5.fibertel.com.ar
8	6	71	1	130-19-112-200.adsl.tie.cl
8	6	165	1	200-127-137-4.dsl.prima.net.ar
8	6	165	1	200-127-24-46.cab.prima.net.ar
8	6	165	1	200-196-222-201.adsl.terra.cl
8	6	173	1	200.110.2.254
8	6	165	1	201-209-148-102.genericrev.cantv.net
8	6	165	1	201.249.106-92.dyn.dsl.cantv.net
8	6	165	1	62.42.20.98.dyn.user.ono.com
8	6	165	1	adsl190-024034154.dyn.etb.net.co
8	8	167	0	bl2sch1082004.phx.gbl
8	6	165	1	client-190.40.137.26.speedy.net.pe
8	6	165	1	client-201.230.145.203.speedy.net.pe
8	6	165	1	client-201.240.219.77.speedy.net.pe
8	6	165	1	client-201.240.82.6.speedy.net.pe
8	6	165	1	conm200-116-104-10.epm.net.co
8	6	165	1	corporat190-025224131.sta.etb.net.co
8	6	165	1	dsl-189-132-229-79.prod-infinitum.com.mx
8	6	165	1	dsl-189-172-54-190.prod-infinitum.com.mx
8	6	165	1	dup-200-66-185-62.prodigy.net.mx
8	6	71	1	host45.200-82-125.telecom.net.ar
8	8	126	0	planetlab1.fem.tu-ilmenau.de
7	5	39	1	200.87.155.226
7	5	39	1	206.231.77.148
7	5	39	1	236-37-140.adsl.cust.tie.cl
7	5	39	1	8-106-235-201.fibertel.com.ar
7	7	304	0	bl2sch1082108.phx.gbl
7	5	12	1	corporativos24159-19.etb.net.co
7	7	191	1	livebot-65-55-235-205.search.live.com
7	7	90	0	pl-1.hip.fi
7	5	39	1	static-adsl201-232-88-181.epm.net.co
6	4	8	1	119-73-17-190.fibertel.com.ar
6	6	146	0	192.38.109.143
6	6	3	1	208.36.144.6.ptr.us.xo.net
6	6	12	0	52-243-20-190.adsl.terra.cl
6	6	0	0	crawl-18.cuill.com
6	4	137	0	planet2.inf.tu-dresden.de
5	5	11	0	190.75-110-229.dyn.dsl.cantv.net
5	3	7	1	200.106.23.205
5	5	13	0	201-210-53-67.genericrev.cantv.net
5	5	104	0	82.99.30.40
5	5	10	1	bl1sch4042507.phx.gbll
5	4	36	1	hip01.t-net.net.ve
5	5	0	0	lj512274.crawl.yahoo.net
5	5	96	0	planetvs2.informatik.uni-stuttgart.de
5	5	47	0	proxy-3244.bay.webtv.net
4	4	21	1	220.181.19.190
4	2	17	1	38.100.41.107
4	4	0	0	crawl-15.cuill.com
4	4	19	2	livebot-65-55-210-25.search.live.com
4	4	58	1	livebot-65-55-212-163.search.live.com
4	4	11	4	lj511160.crawl.yahoo.net
4	4	11	4	lj511538.crawl.yahoo.net
4	4	0	0	lj511905.crawl.yahoo.net
4	4	0	0	lj512263.crawl.yahoo.net
