8	0	2	0	s15247822.onlinehome-server.info
7	7	0	0	lj512221.crawl.yahoo.net
6	6	292	0	201-255-76-25.mrse.com.ar
6	6	198	0	customer-gdl-196-2.megared.net.mx
6	0	1	1	world-of-digital.com
5	5	268	0	200-80-140-61.static.telmex.net.ar
4	4	10	0	189.192.21.131
4	4	30	2	220.181.19.190
3	3	182	0	148.204.93.189
3	3	0	0	bl1sch4042510.phx.gbll
3	3	28	3	livebot-65-55-209-5.search.live.com
3	3	12	0	livebot-65-55-212-163.search.live.com
2	0	1	0	121.35.254.97
2	2	29	1	38.114.104.13
2	2	0	0	38.114.104.53
2	2	4	1	72.14.199.75
2	2	32	0	82.99.30.19
2	2	22	0	82.99.30.23
2	2	22	0	82.99.30.73
2	2	193	0	customer-gdl-196-4.megared.net.mx
2	2	7	0	livebot-207-46-98-126.search.live.com
2	2	5	1	livebot-65-55-210-31.search.live.com
2	2	62	1	tide525.microsoft.com
2	2	62	1	tide526.microsoft.com
1	1	44	0	200-71-186-240.genericrev.telcel.net.ve
1	1	2	0	82.99.30.13
1	1	2	0	82.99.30.20
1	1	2	0	82.99.30.21
1	1	2	0	82.99.30.31
1	1	11	0	82.99.30.33
1	1	2	0	82.99.30.39
1	1	23	0	82.99.30.43
1	1	1	0	82.99.30.5
1	1	3	0	82.99.30.53
1	1	11	0	82.99.30.54
1	1	11	0	82.99.30.55
1	1	11	0	82.99.30.59
1	1	11	0	82.99.30.62
1	1	2	0	82.99.30.66
1	1	29	0	82.99.30.68
1	1	11	0	82.99.30.69
1	1	0	0	82.99.30.70
1	1	2	0	82.99.30.8
1	1	0	0	bl1sch4042506.phx.gbll
1	1	0	0	bl1sch4042509.phx.gbll
1	1	0	0	crawl-6.cuill.com
1	1	41	0	customer-gdl-196-1.megared.net.mx
1	1	2	0	dsl-189-179-220-188.prod-infinitum.com.mx
1	1	5	1	infong500.lxa.perfora.net
1	1	11	0	livebot-65-55-209-1.search.live.com
1	1	11	0	livebot-65-55-209-4.search.live.com
1	1	3	0	lj511008.crawl.yahoo.net
1	1	3	0	lj511165.crawl.yahoo.net
1	1	3	0	lj511534.crawl.yahoo.net
1	1	3	0	lj511570.crawl.yahoo.net
1	1	3	0	lj511674.crawl.yahoo.net
1	1	2	0	lj511934.crawl.yahoo.net
1	1	4	1	lj511944.crawl.yahoo.net
1	1	4	0	lj512100.crawl.yahoo.net
1	1	4	0	lj512181.crawl.yahoo.net
1	1	0	0	panscient
1	1	18	1	vps.blockednomore.com
